workerid,proliferate.condition,accuracy,correct,failed_audio,failed_images,failed_video,internal_node_id,response,result,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,error
119,English_Mandarin_summa,[],,,,,0.0-15.0,"{'P0_Q0': None, 'eng count time': '90%', 'eng family time': '0%', 'eng friend time': '100%', 'Eng self talk time': '90%', 'English school time': '100%', 'Mandarin count time': '10%', 'Mandarin family time': '0%', 'Mandarin friend time': '10%', 'Mandarin school time': '0%', 'Mandarin self talk time': '10%', 'other language count time': '0%', 'other langauge family time': '10%', 'other language friend time': '0%', 'other languages school time': '0%', 'other language self talk time': '0%'}",,58950,,,542338,,225,survey,
119,English_Mandarin_summa,[],,,,,0.0-16.0,"{'P0_Q0': None, 'eng prof read': 5, 'eng prof speak': 6, 'eng prof write': 5, 'Mandarin prof read': 4, 'Mandarin prof speak': 4, 'Mandarin prof write': 4, 'eng prof understand': 5, 'Mandarin prof understand': 4}",,22685,,,565048,,226,survey,
119,English_Mandarin_summa,[],,,,,0.0-17.0,"{'P0_Q0': None, 'eng native': 5, 'Eng other eval': 4, 'Mandarin native': 5, 'eng cultural id': 5, 'eng attitude speak': 6, 'Mandarin other eval': 2, 'Mandarin cultural id': 4, 'Mandarin attitude speak': 4}",,30230,,,595292,,227,survey,
119,English_Mandarin_summa,[],,,,,0.0-18.0,"{'P0_Q1': None, 'comments': ''}",,2978,,,598287,,228,survey,
103,English_Mandarin_summa,,,[],[],[],0.0-0.0,,,,,True,347,False,0,preload,
103,English_Mandarin_summa,,,,,,0.0-1.0,0,,17476,"
    <p style=""width: 1000px; margin-bottom: 250px"">
    斯坦福大学语言学系邀请您参加一项研究。
    <BR><BR>您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请致电 (650) 723-4284 联系 Meghan Sumner 教授。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 (650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",,17824,,1,html-button-response,
103,English_Mandarin_summa,,,,,,0.0-2.0, ,,47991,<p>这个实验将会播放音频。<BR><BR><strong><p2>您必须年满十八周岁才能参与此项实验，并且您需要会说中文、英文两种语言。</p2></strong> <br><br>请您在安静的地方用电脑完成这个实验，并确保您把<strong><p2>电脑音量调整至合适的程度</p2></strong>。 <br><br>请按空格键继续。</p>,,65816,,2,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-3.0, ,,4904,在接下来的实验中，你将听到一些句子。你的任务是根据你是否同意这些句子来回答“是”或“否”。这个实验大约需要20分钟。<br><br>当你准备好开始时，请按下空格键。,,70720,,3,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-4.0, ,,48269,"<h3><strong><big><p2>Context</p2></big></strong></h3> <br> <img src='image/0.jpg'; alt='gumball_machine'; align='right'; style='height:200px'> <p2 align='left'><big> You are at a candy store and are testing a row of gumball machines. These are special gumball machines that say how many gumballs you got. However, this report is sometimes faulty. </big></p2> <br><br> <img src='image/store_worker_1.jpg' alt='store_worker_sitting' align='left' style='height:200px'> <br><br> <p2 align='right'> <big> The store worker tells you that his boss has threatened to fire him if the gumball machines are left empty, and he really needs this job. He cannot see the machines from the register, but he can normally tell how full they are by the machines' statements.</big> </p2> <br><br><br> <img src='image/store_worker_2.jpg' alt='store_worker_standing' align='center' style='height:200px'> <p2 align='left'> <big> He asks you to tell him if the statement is right or wrong, so that he will know if a machine is empty and needs to be refilled. </big> </p2> <br><br>",,118989,,4,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-5.0, ,,21125,"<p><font size=""5""> Place your right index finger on the <strong>J</strong> key and left index finger on the <strong>F</strong> key. <br><br><img src=""image/keypress.jpg""alt=""keyboard"" align=""center"" style=""height:400px""> <br><br> If you agree with the statement, press <strong>F</strong>; if you disagree with the statement, press <strong>J</strong>. <br>Use your thumb to press <strong>SPACE</strong> and do not move your index fingers. <br> <strong><p2>Please remember, you have four seconds to inform the worker after you hear the statement. </p2></strong> <br><br></p></font> ",,140115,,5,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-6.0-0.0,,,,audio/kaching.wav,,140881,,6,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-6.0-1.0,,,,audio/all.wav,,142411,,7,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-6.0-2.0,f,,1313,<img src='image/13.jpg'; style='height:400px'>,,143725,,8,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-6.0-3.0, ,,6169,<h3><big><p2> You let the store worker know that you agree with the statement. He therefore knows that the machine is empty and that he needs to refill the machine. </p2></big></h3><img src='image/store_worker_gumball.jpg'; style='height:400px'>,,149895,,9,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-7.0-0.0,,,,audio/kaching.wav,,150581,,10,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-7.0-1.0,,,,audio/none.wav,,152221,,11,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-7.0-2.0,j,,1903,<img src='image/10.jpg'; style='height:400px'>,,154125,,12,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-7.0-3.0, ,,5884,<h3><big><p2> You let the store worker know that you disagreed with the statement. He therefore knows that the machine is not empty and that he does not need to refill the machine. </p2></big></h3><img src='image/store_worker_gumball.jpg'; style='height:400px'>,,160008,,13,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-8.0-0.0, ,,23287,"<h3><big><p2>Be Careful!</h3></big> <img src='image/13.jpg'; align='left'; style='height:200px'><h3><p2>One time, someone got this many gumballs and was told ""You got all of the gumballs."" <br>They pressed ""NO"" (J) telling the store worker that they disagreed with the statement. He thought the machine was not empty and that he did not need to refill it. He was fired.</br></p2></h3> <img src='image/store_worker_fired.jpg'; align='right'; style='height:200px'><br><br><br><br><br><br><br>",,183296,,14,html-keyboard-response,
103,English_Mandarin_summa,,True,,,,0.0-8.0-1.0,a,,16356,"<h3><big>Quiz</big></h3><br>When will the store worker be fired? <br> Please press the corresponding button on the keyboard.（For instance, if you choose a, then press ""a"" on your keyboard）<br><br>a. When the machines are empty.<br> b. When the machines jam.<br> c. When the machines explode.<br> d. When the machines don't make a sound.",,200654,,15,categorize-html,
103,English_Mandarin_summa,,,,,,0.0-9.0-0.0, ,,4287,"<h3>Let's start with four practice trials.</h3> Please make sure that your index fingers are on the J and F keys. <br><p2>Please remember, you have four seconds to inform the worker after you hear the statement.</p2></br></h3> <br><br><br><br><br><br>",,204941,,16,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-1.0,,,,audio/kaching.wav,,205628,,17,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-2.0,f,false_alarm,1909,audio/all.wav,,207547,,18,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-3.0, ,,993,,,208541,,19,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-4.0,,,,audio/kaching.wav,,209228,,20,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-5.0,f,false_alarm,1781,audio/none.wav,,211012,,21,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-6.0, ,,1309,,,212321,,22,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-7.0,,,,audio/kaching.wav,,213009,,23,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-8.0,j,false_alarm,1499,audio/all.wav,,214515,,24,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-9.0, ,,801,,,215316,,25,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-10.0,,,,audio/kaching.wav,,215999,,26,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-11.0,j,false_alarm,1480,audio/none.wav,,217486,,27,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-12.0, ,,764,,,218250,,28,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-9.0-13.0, ,,9323,"<h3>Great! Now we can start the real experiment.</h3> Please make sure that your index fingers are on the J and F keys. <br><p2>Remember: J means ""agree"" and F means ""disagree""!</p2></br></h3> <br><br><br><br><br><br>",,227573,,29,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.0,,,,audio/kaching.wav,,228259,,30,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.0,j,correct_rejection,3160,audio/summa-critical.wav,,231476,,31,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.0, ,,615,,,232092,,32,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.1,,,,audio/kaching.wav,,232778,,33,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.1,j,correct_rejection,2741,audio/none.wav,,235527,,34,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.1, ,,693,,,236220,,35,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.2,,,,audio/kaching.wav,,236909,,36,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.2,j,correct_rejection,2088,audio/ten.wav,,239064,,37,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.2, ,,509,,,239574,,38,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.3,,,,audio/kaching.wav,,240258,,39,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.3,f,miss,3280,audio/summa-critical.wav,,243544,,40,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.3, ,,589,,,244133,,41,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.4,,,,audio/kaching.wav,,244819,,42,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.4,j,correct_rejection,2771,audio/ten.wav,,247591,,43,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.4, ,,470,,,248061,,44,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.5,,,,audio/kaching.wav,,248748,,45,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.5,j,correct_rejection,2989,audio/summa-critical.wav,,251746,,46,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.5, ,,495,,,252241,,47,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.6,,,,audio/kaching.wav,,252929,,48,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.6,j,correct_rejection,2349,audio/all.wav,,255280,,49,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.6, ,,437,,,255718,,50,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.7,,,,audio/kaching.wav,,256408,,51,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.7,f,hit,1981,audio/two.wav,,258452,,52,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.7, ,,656,,,259108,,53,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.8,,,,audio/kaching.wav,,259798,,54,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.8,f,hit,3371,audio/ten.wav,,263170,,55,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.8, ,,556,,,263727,,56,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.9,,,,audio/kaching.wav,,264409,,57,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.9,,false_alarm,,audio/summa-critical.wav,,268425,,58,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.9, ,,691,,,269116,,59,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.10,,,,audio/kaching.wav,,269798,,60,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.10,j,correct_rejection,1699,audio/none.wav,,271503,,61,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.10, ,,381,,,271884,,62,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.11,,,,audio/kaching.wav,,272568,,63,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.11,f,hit,1368,audio/all.wav,,273940,,64,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.11, ,,455,,,274396,,65,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.12,,,,audio/kaching.wav,,275078,,66,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.12,f,hit,1309,audio/summa.wav,,276477,,67,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.12, ,,401,,,276878,,68,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.13,,,,audio/kaching.wav,,277569,,69,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.13,f,hit,2059,audio/none.wav,,279635,,70,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.13, ,,514,,,280149,,71,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.14,,,,audio/kaching.wav,,280839,,72,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.14,j,correct_rejection,1659,audio/all.wav,,282504,,73,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.14, ,,388,,,282892,,74,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.15,,,,audio/kaching.wav,,283578,,75,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.15,j,correct_rejection,2691,audio/summa-critical.wav,,286271,,76,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.15, ,,386,,,286657,,77,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.16,,,,audio/kaching.wav,,287339,,78,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.16,j,correct_rejection,1701,audio/two.wav,,289043,,79,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.16, ,,279,,,289322,,80,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.17,,,,audio/kaching.wav,,290009,,81,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.17,f,hit,3168,audio/ten.wav,,293185,,82,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.17, ,,437,,,293623,,83,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.18,,,,audio/kaching.wav,,294309,,84,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.18,f,hit,1360,audio/all.wav,,295676,,85,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.18, ,,364,,,296040,,86,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.19,,,,audio/kaching.wav,,296729,,87,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.19,f,hit,1179,audio/two.wav,,297909,,88,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.19, ,,421,,,298331,,89,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.20,,,,audio/kaching.wav,,299019,,90,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.20,j,correct_rejection,1501,audio/summa.wav,,300522,,91,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.20, ,,322,,,300844,,92,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.21,,,,audio/kaching.wav,,301528,,93,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.21,j,correct_rejection,1819,audio/six.wav,,303459,,94,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.21, ,,296,,,303755,,95,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.22,,,,audio/kaching.wav,,304439,,96,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.22,f,hit,1979,audio/six.wav,,306422,,97,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.22, ,,361,,,306783,,98,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.23,,,,audio/kaching.wav,,307468,,99,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.23,f,hit,1960,audio/six.wav,,309437,,100,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.23, ,,399,,,309836,,101,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.24,,,,audio/kaching.wav,,310519,,102,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.24,j,correct_rejection,1531,audio/six.wav,,312057,,103,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.24, ,,336,,,312393,,104,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.25,,,,audio/kaching.wav,,313078,,105,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.25,j,correct_rejection,1659,audio/two.wav,,314741,,106,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.25, ,,243,,,314985,,107,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.26,,,,audio/kaching.wav,,315668,,108,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.26,f,miss,2051,audio/summa-critical.wav,,317728,,109,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.26, ,,257,,,317985,,110,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.27,,,,audio/kaching.wav,,318668,,111,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.27,f,hit,1651,audio/none.wav,,320324,,112,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.27, ,,335,,,320659,,113,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.28,,,,audio/kaching.wav,,321349,,114,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.28,j,correct_rejection,2200,audio/summa-critical.wav,,323557,,115,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.28, ,,252,,,323809,,116,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.29,,,,audio/kaching.wav,,324499,,117,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.29,j,correct_rejection,1712,audio/summa.wav,,326210,,118,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.29, ,,206,,,326417,,119,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.30,,,,audio/kaching.wav,,327098,,120,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-10.0-1.30,j,correct_rejection,2120,audio/summa-critical.wav,,329221,,121,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.30, ,,157,,,329378,,122,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-0.31,,,,audio/kaching.wav,,330059,,123,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-10.0-1.31,f,hit,1480,audio/summa.wav,,331544,,124,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-10.0-2.31, ,,334,,,331878,,125,html-keyboard-response,
103,English_Mandarin_summa,,True,,,,0.0-11.0-0.0,b,,5555,"接下来你将会用中文来完成剩下的试验。 <br><br><h3><big>测验</big></h3><br>店员何时会被解雇? <br>请按下选项相应的字母键（如选择a, 则按a键）<br><br>a. 当机器爆炸时。 <br> b. 当机器空了的时候。 <br> c. 当机器没有声音时。 <br> d. 当机器卡住时。",,338448,,126,categorize-html,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.0,,,,audio/kaching.wav,,339138,,127,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-12.0-1.0,j,correct_rejection,2701,audio/suoyou.wav,,341842,,128,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.0, ,,430,,,342273,,129,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.1,,,,audio/kaching.wav,,342959,,130,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-12.0-1.1,j,correct_rejection,1989,audio/6.wav,,344955,,131,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.1, ,,357,,,345313,,132,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.2,,,,audio/kaching.wav,,345999,,133,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-12.0-1.2,f,hit,1909,audio/youxie.wav,,347913,,134,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.2, ,,368,,,348281,,135,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.3,,,,audio/kaching.wav,,348968,,136,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-12.0-1.3,f,hit,1560,audio/2.wav,,350537,,137,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.3, ,,401,,,350938,,138,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.4,,,,audio/kaching.wav,,351629,,139,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-12.0-1.4,f,hit,1349,audio/suoyou.wav,,352978,,140,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.4, ,,339,,,353318,,141,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.5,,,,audio/kaching.wav,,354008,,142,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-12.0-1.5,j,correct_rejection,2149,audio/youxie-critical.wav,,356236,,143,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.5, ,,209,,,356445,,144,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.6,,,,audio/kaching.wav,,357129,,145,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-12.0-1.6,j,correct_rejection,1699,audio/youxie.wav,,358832,,146,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.6, ,,267,,,359099,,147,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.7,,,,audio/kaching.wav,,359789,,148,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-12.0-1.7,j,correct_rejection,1901,audio/youxie-critical.wav,,361691,,149,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.7, ,,242,,,361933,,150,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.8,,,,audio/kaching.wav,,362619,,151,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-12.0-1.8,f,hit,1672,audio/meiyou.wav,,364299,,152,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.8, ,,306,,,364605,,153,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.9,,,,audio/kaching.wav,,365289,,154,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-12.0-1.9,j,correct_rejection,1528,audio/youxie-critical.wav,,366820,,155,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.9, ,,284,,,367105,,156,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.10,,,,audio/kaching.wav,,367789,,157,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-12.0-1.10,f,hit,2491,audio/meiyou.wav,,370287,,158,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.10, ,,251,,,370538,,159,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.11,,,,audio/kaching.wav,,371219,,160,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-12.0-1.11,f,hit,1291,audio/2.wav,,372510,,161,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.11, ,,363,,,372873,,162,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.12,,,,audio/kaching.wav,,373559,,163,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-12.0-1.12,j,correct_rejection,1579,audio/youxie-critical.wav,,375144,,164,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.12, ,,287,,,375431,,165,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.13,,,,audio/kaching.wav,,376119,,166,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-12.0-1.13,f,hit,1651,audio/6.wav,,377771,,167,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.13, ,,284,,,378055,,168,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.14,,,,audio/kaching.wav,,378739,,169,audio-keyboard-response,
103,English_Mandarin_summa,,f,,,,0.0-12.0-1.14,f,hit,1141,audio/suoyou.wav,,379884,,170,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.14, ,,304,,,380188,,171,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.15,,,,audio/kaching.wav,,380869,,172,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-12.0-1.15,j,correct_rejection,1549,audio/youxie-critical.wav,,382419,,173,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.15, ,,308,,,382727,,174,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.16,,,,audio/kaching.wav,,383409,,175,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-12.0-1.16,j,correct_rejection,1568,audio/2.wav,,384981,,176,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.16, ,,284,,,385264,,177,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.17,,,,audio/kaching.wav,,385950,,178,audio-keyboard-response,
103,English_Mandarin_summa,,j,,,,0.0-12.0-1.17,j,correct_rejection,1709,audio/youxie-critical.wav,,387665,,179,audio-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-2.17, ,,268,,,387933,,180,html-keyboard-response,
103,English_Mandarin_summa,,,,,,0.0-12.0-0.18,,,,audio/kaching.wav,,388619,,181,audio-keyboard-response,
